time,traj_num,met_grid,forecast_hour,traj_age,latitude_modeled,longitude_modeled,altitude_modeled,pressure,rainfall,mixdepth,uwind,vwind,pid,delay,L_km,index,balloon_callsign,latitude_observed,longitude_observed,altitude_observed,wind_speed,wind_speed_error,wind_direction,wind_direction_error,vertical_motion,tel_1,tel_2,tel_3,tel_4,tel_5,ahtd_km,hour_since_launch,rhtd,time_elapsed
2025-03-16 08:00:00,1,1,2.0,137.0,20.902,141.798,14437.7,144.0,0.1,1016.6,34.4,-1.3,AB5SS-143.d85,85,17300.392073022023,312.0,AB5SS-143,25.396,104.958,14240.0,49.1,8.5,275.0,10.0,0.0,,,,,,3787.813113435722,137.0,0.2189437729184405,137.0
2025-03-16 09:00:00,1,1,3.0,138.0,20.867,142.994,14429.5,144.0,0.1,1136.3,34.7,-0.8,AB5SS-143.d85,85,17424.704590897898,318.0,AB5SS-143,25.354,106.792,14180.0,51.3,8.5,272.0,10.0,-0.0,,,,,,3724.708621784712,138.0,0.2137602162696278,138.0
2025-03-16 10:00:00,1,1,2.0,139.0,20.85,144.163,14419.8,144.4,0.0,1254.5,32.9,-0.3,AB5SS-143.d85,85,17546.18690129291,321.0,AB5SS-143,25.396,107.792,14180.0,53.6,8.5,269.0,9.0,-0.0,,,,,,3742.179098496584,139.0,0.2132759168444078,139.0
2025-03-16 22:00:00,1,1,2.0,151.0,20.117,156.54,14403.6,144.9,0.3,1030.6,27.1,-2.3,AB5SS-143.d85,85,18838.17142960541,322.0,AB5SS-143,30.021,135.792,13840.0,70.8,8.4,251.0,7.0,0.0,,,,,,2356.499574522012,151.0,0.125091736388948,151.0
2025-03-16 23:00:00,1,1,1.0,152.0,20.057,157.453,14401.7,145.1,0.3,949.4,26.3,-1.1,AB5SS-143.d85,85,18933.75011268926,323.0,AB5SS-143,30.146,136.208,13840.0,70.7,8.4,251.0,7.0,0.0,,,,,,2409.4861567039466,152.0,0.1272587914366275,152.0
2025-03-17 00:00:00,1,1,0.0,153.0,20.059,158.363,14402.4,145.2,0.3,880.1,26.7,0.9,AB5SS-143.d85,85,19028.80021047976,329.0,AB5SS-143,30.938,138.708,13840.0,70.9,8.4,250.0,7.0,0.0,,,,,,2308.2123772695413,153.0,0.1213009938481742,153.0
2025-03-17 01:00:00,1,1,1.0,154.0,20.08,159.293,14400.3,145.1,0.2,846.7,27.1,0.4,AB5SS-143.d85,85,19125.959992980803,333.0,AB5SS-143,31.604,141.208,13840.0,69.2,7.0,253.0,6.0,-0.0,,,,,,2212.1317388284933,154.0,0.115661213326826,154.0
2025-03-17 02:00:00,1,1,2.0,155.0,20.08,160.22,14395.9,145.1,0.2,763.1,26.8,-0.4,AB5SS-143.d85,85,19222.771900569405,337.0,AB5SS-143,32.229,143.542,13780.0,64.5,7.0,252.0,6.0,-0.0,,,,,,2138.723088974546,155.0,0.1112598692861352,155.0
2025-03-17 03:00:00,1,1,3.0,156.0,20.073,161.146,14389.0,145.2,0.2,658.8,27.0,-0.0,AB5SS-143.d85,85,19319.48466426726,343.0,AB5SS-143,32.896,145.625,13840.0,58.2,8.4,249.0,8.0,0.0,,,,,,2097.35704650824,156.0,0.1085617490816123,156.0
2025-03-17 04:00:00,1,1,2.0,157.0,20.085,162.076,14382.1,145.4,0.5,629.1,26.9,0.8,AB5SS-143.d85,85,19416.61966291752,348.0,AB5SS-143,33.729,147.542,13720.0,56.5,7.5,243.0,8.0,-0.0,,,,,,2087.7942253485603,157.0,0.1075261431492061,157.0
2025-03-17 05:00:00,1,1,1.0,158.0,20.122,162.998,14379.3,145.6,0.4,598.1,26.5,1.5,AB5SS-143.d85,85,19512.98281356297,353.0,AB5SS-143,34.562,149.125,13840.0,56.8,7.7,238.0,8.0,0.0,,,,,,2106.142558542761,158.0,0.1079354488581231,158.0
2025-03-17 06:00:00,1,1,0.0,159.0,20.162,163.901,14378.7,145.7,0.3,526.4,25.8,0.8,AB5SS-143.d85,85,19607.355778210407,358.0,AB5SS-143,35.729,151.375,13840.0,58.2,6.7,238.0,7.0,0.0,,,,,,2119.340529220249,159.0,0.1080890535773041,159.0
2025-03-17 07:00:00,1,1,1.0,160.0,20.181,164.796,14377.1,145.6,0.1,553.8,26.2,0.3,AB5SS-143.d85,85,19700.79495225413,360.0,AB5SS-143,36.062,152.042,13840.0,58.6,7.5,239.0,7.0,0.0,,,,,,2159.315497942686,160.0,0.1096055008529298,160.0
2025-03-17 20:00:00,1,1,2.0,173.0,20.0,174.339,14328.3,146.7,0.2,865.4,18.9,0.6,AB5SS-143.d85,85,20699.125677538203,361.0,AB5SS-143,32.312,173.708,14060.0,26.7,8.4,331.0,17.0,0.1,,,,,,1370.470149748169,173.0,0.0662090839534997,173.0
2025-03-17 21:00:00,1,1,3.0,174.0,20.024,174.987,14325.7,146.7,0.2,964.2,18.8,0.8,AB5SS-143.d85,85,20766.88195265084,365.0,AB5SS-143,31.771,173.958,14060.0,27.3,8.4,266.0,17.0,0.0,,,,,,1310.2316989899318,174.0,0.0630923651406746,174.0
2025-03-17 22:00:00,1,1,2.0,175.0,20.041,175.631,14321.8,146.8,0.1,927.6,18.6,0.2,AB5SS-143.d85,85,20834.185508124283,371.0,AB5SS-143,30.938,174.292,14060.0,28.1,8.4,220.0,17.0,0.0,,,,,,1219.0841741452325,175.0,0.0585136468939402,175.0
2025-03-17 23:00:00,1,1,1.0,176.0,20.033,176.259,14317.1,147.0,0.1,888.9,17.8,-0.8,AB5SS-143.d85,85,20899.79518802316,377.0,AB5SS-143,30.104,174.625,14060.0,28.1,8.4,220.0,17.0,0.0,,,,,,1131.8217840444297,176.0,0.0541546830417281,176.0
2025-03-18 00:00:00,1,1,0.0,177.0,19.99,176.874,14313.3,147.2,0.0,968.2,17.8,-1.9,AB5SS-143.d85,85,20964.228870127223,383.0,AB5SS-143,29.229,174.792,14120.0,28.2,8.4,110.0,17.0,0.0,,,,,,1048.5947180768503,177.0,0.0500182823118781,177.0
2025-03-18 01:00:00,1,1,1.0,178.0,19.922,177.493,14310.5,147.1,0.2,927.9,18.2,-2.4,AB5SS-143.d85,85,21029.365962523247,389.0,AB5SS-143,28.271,174.958,14180.0,30.5,8.4,112.0,16.0,0.0,,,,,,963.2685534743284,178.0,0.0458058771334801,178.0
2025-03-18 02:00:00,1,1,2.0,179.0,19.831,178.12,14308.5,147.1,0.2,899.0,18.2,-3.2,AB5SS-143.d85,85,21095.70801168302,395.0,AB5SS-143,27.146,175.292,14120.0,36.4,8.5,226.0,13.0,-0.0,,,,,,862.9028539288437,179.0,0.0409041902481281,179.0
2025-03-18 03:00:00,1,1,3.0,180.0,19.714,178.741,14306.3,147.1,0.2,917.7,17.9,-4.0,AB5SS-143.d85,85,21161.978473057537,401.0,AB5SS-143,26.229,175.458,14120.0,29.4,8.5,111.0,16.0,0.0,,,,,,798.4858727800364,180.0,0.0377320992834687,180.0
2025-03-18 04:00:00,1,1,2.0,181.0,19.58,179.363,14303.2,147.2,0.1,983.9,18.3,-4.3,AB5SS-143.d85,85,21228.79759736369,407.0,AB5SS-143,25.354,175.542,14120.0,27.5,8.5,56.0,18.0,0.0,,,,,,752.4396048100332,181.0,0.0354442874759649,181.0
2025-03-18 05:00:00,1,1,1.0,182.0,19.434,179.999,14300.2,147.3,0.2,1040.4,18.7,-4.7,AB5SS-143.d85,85,21297.40661812876,413.0,AB5SS-143,24.438,175.625,14120.0,28.9,8.5,55.0,17.0,0.0,,,,,,716.196017981278,182.0,0.0336283206130664,182.0
2025-03-18 06:00:00,1,1,0.0,183.0,19.261,-179.352,14295.7,147.4,0.1,1045.2,19.1,-6.0,AB5SS-143.d85,85,21368.16182886614,413.0,AB5SS-143,24.438,175.625,14120.0,28.9,8.5,55.0,17.0,0.0,,,,,,774.4892814362079,183.0,0.036245011978052,183.0
2025-03-18 19:00:00,1,1,1.0,196.0,15.025,-170.714,14238.9,148.3,0.1,1050.0,19.7,-9.2,AB5SS-143.d85,85,22405.069673694223,414.0,AB5SS-143,11.479,-177.208,14300.0,34.0,8.6,297.0,14.0,0.1,,,,,,805.7831313163359,196.0,0.0359643216045163,196.0
2025-03-18 20:00:00,1,1,2.0,197.0,14.721,-170.06,14239.2,148.2,0.1,1056.9,19.4,-9.6,AB5SS-143.d85,85,22483.06094619608,417.0,AB5SS-143,11.271,-176.625,14240.0,36.8,8.6,292.0,14.0,0.0,,,,,,808.0244168330815,197.0,0.0359392530566346,197.0
2025-03-18 21:00:00,1,1,3.0,198.0,14.422,-169.399,14241.5,148.0,0.1,1086.0,20.0,-8.9,AB5SS-143.d85,85,22561.582597849167,423.0,AB5SS-143,10.938,-175.542,14240.0,34.6,8.6,288.0,14.0,0.0,,,,,,770.7184005935954,198.0,0.0341606532809036,198.0
2025-03-18 22:00:00,1,1,2.0,199.0,14.122,-168.727,14244.0,148.0,0.2,1109.6,20.2,-9.6,AB5SS-143.d85,85,22641.313130638824,429.0,AB5SS-143,10.688,-174.292,14300.0,38.7,8.6,282.0,13.0,0.0,,,,,,714.7785596680554,199.0,0.0315696600962953,199.0
2025-03-18 23:00:00,1,1,1.0,200.0,13.801,-168.049,14246.7,148.0,0.0,1173.4,20.4,-10.2,AB5SS-143.d85,85,22722.71849777781,435.0,AB5SS-143,10.604,-173.125,14300.0,35.7,8.6,274.0,14.0,0.0,,,,,,656.2146178689796,200.0,0.0288792301824781,200.0
2025-03-19 00:00:00,1,1,0.0,201.0,13.456,-167.366,14247.9,148.0,0.0,1162.0,20.6,-11.1,AB5SS-143.d85,85,22805.900400849707,439.0,AB5SS-143,10.604,-171.792,14300.0,40.5,7.2,270.0,10.0,0.0,,,,,,576.367418399463,201.0,0.0252727324187554,201.0
2025-03-19 01:00:00,1,1,1.0,202.0,13.08,-166.675,14246.0,147.9,0.0,1208.9,20.9,-12.1,AB5SS-143.d85,85,22891.57855741675,445.0,AB5SS-143,10.688,-170.375,14300.0,43.3,8.6,266.0,11.0,0.0,,,,,,482.4982746986747,202.0,0.0210775448922611,202.0
2025-03-19 02:00:00,1,1,2.0,203.0,12.685,-165.968,14244.6,147.9,0.0,1187.9,21.7,-12.3,AB5SS-143.d85,85,22979.9085728188,451.0,AB5SS-143,10.896,-168.875,14360.0,46.1,8.6,262.0,11.0,0.0,,,,,,373.7459756499638,203.0,0.0162640323161267,203.0
2025-03-19 03:00:00,1,1,3.0,204.0,12.273,-165.232,14243.9,147.9,0.1,1060.7,22.7,-13.2,AB5SS-143.d85,85,23072.015607452624,457.0,AB5SS-143,11.271,-167.375,14360.0,47.1,8.6,256.0,10.0,0.0,,,,,,258.51690281705345,204.0,0.0112047818974926,204.0
2025-03-19 04:00:00,1,1,2.0,205.0,11.823,-164.494,14243.7,147.9,0.0,923.9,22.1,-14.3,AB5SS-143.d85,85,23166.59087901011,462.0,AB5SS-143,11.646,-166.125,14360.0,47.7,8.6,253.0,10.0,0.0,,,,,,178.65570162164727,205.0,0.0077117821329299,205.0
2025-03-19 17:00:00,1,1,1.0,218.0,7.425,-153.277,14223.0,148.7,0.0,992.4,28.5,-3.2,AB5SS-143.d85,85,24504.384954210927,463.0,AB5SS-143,14.312,-145.542,14480.0,45.6,8.6,280.0,11.0,0.0,,,,,,1139.6992040629204,218.0,0.0465100106039213,218.0
2025-03-19 18:00:00,1,1,0.0,219.0,7.352,-152.36,14225.3,148.7,0.0,958.1,27.3,-1.3,AB5SS-143.d85,85,24605.829332500285,466.0,AB5SS-143,14.271,-144.875,14480.0,41.6,8.6,276.0,12.0,0.0,,,,,,1122.1924381484223,219.0,0.0456067715899414,219.0
2025-03-19 19:00:00,1,1,1.0,220.0,7.315,-151.489,14229.7,148.7,0.0,912.4,26.3,-1.2,AB5SS-143.d85,85,24701.975921520272,472.0,AB5SS-143,14.146,-143.542,14480.0,40.3,8.6,276.0,12.0,0.0,,,,,,1153.132470964491,220.0,0.046681790745326,220.0
2025-03-19 20:00:00,1,1,2.0,221.0,7.267,-150.629,14235.8,148.6,0.1,873.3,26.8,-1.7,AB5SS-143.d85,85,24796.980378370205,478.0,AB5SS-143,13.979,-142.292,14480.0,37.9,8.6,277.0,13.0,0.0,,,,,,1177.3305544098064,221.0,0.0474787871928455,221.0
2025-03-19 21:00:00,1,1,3.0,222.0,7.207,-149.74,14239.7,148.5,0.1,842.0,27.4,-1.9,AB5SS-143.d85,85,24895.271834398507,484.0,AB5SS-143,13.854,-141.125,14480.0,35.4,8.6,276.0,14.0,0.0,,,,,,1196.7203469647293,222.0,0.0480701859744783,222.0
2025-03-19 22:00:00,1,1,2.0,223.0,7.174,-148.888,14242.6,148.5,0.0,818.1,24.8,-0.3,AB5SS-143.d85,85,24989.33642539889,489.0,AB5SS-143,13.688,-139.875,14480.0,37.9,7.7,276.0,12.0,0.0,,,,,,1222.663493812409,223.0,0.0489274093957015,223.0
2025-03-19 23:00:00,1,1,1.0,224.0,7.174,-148.091,14242.4,148.4,0.0,842.5,24.3,0.1,AB5SS-143.d85,85,25077.264988418967,495.0,AB5SS-143,13.604,-138.708,14420.0,35.3,8.6,274.0,14.0,-0.0,,,,,,1250.2280846633714,224.0,0.0498550414186213,224.0
2025-03-20 00:00:00,1,1,0.0,225.0,7.177,-147.292,14236.2,148.5,0.0,837.4,24.7,-0.1,AB5SS-143.d85,85,25165.41454090256,501.0,AB5SS-143,13.521,-137.625,14420.0,32.8,8.6,275.0,15.0,0.0,,,,,,1270.606929646263,225.0,0.0504902046251248,225.0
2025-03-20 01:00:00,1,1,1.0,226.0,7.18,-146.487,14226.7,148.7,0.1,809.0,24.4,0.2,AB5SS-143.d85,85,25254.225447297868,507.0,AB5SS-143,13.521,-136.542,14420.0,32.5,8.6,270.0,15.0,0.0,,,,,,1295.8063127622888,226.0,0.0513104753684273,226.0
2025-03-20 02:00:00,1,1,2.0,227.0,7.188,-145.706,14228.8,148.8,0.1,789.6,23.6,0.3,AB5SS-143.d85,85,25340.39151768576,512.0,AB5SS-143,13.604,-135.625,14420.0,32.8,8.6,265.0,15.0,0.0,,,,,,1312.6697381984309,227.0,0.0518014781769367,227.0
2025-03-20 15:00:00,1,1,3.0,240.0,9.703,-137.588,14106.7,151.7,0.1,644.1,16.4,14.3,AB5SS-143.d85,85,26301.087226476808,513.0,AB5SS-143,16.771,-119.625,14300.0,29.6,8.6,270.0,16.0,0.0,,,,,,2095.433519474038,240.0,0.0796709847555124,240.0
2025-03-20 16:00:00,1,1,2.0,241.0,10.169,-137.036,14107.1,151.6,0.0,681.8,17.2,14.5,AB5SS-143.d85,85,26380.712907562483,514.0,AB5SS-143,16.729,-119.458,14240.0,30.1,8.6,277.0,16.0,-0.1,,,,,,2034.6106944082048,241.0,0.0771249322009394,241.0
2025-03-20 17:00:00,1,1,1.0,242.0,10.629,-136.441,14102.3,151.6,0.0,633.7,18.9,14.0,AB5SS-143.d85,85,26463.483202186955,520.0,AB5SS-143,16.604,-118.292,14180.0,34.9,8.6,277.0,14.0,-0.0,,,,,,2069.400527563878,242.0,0.0781983426653699,242.0
2025-03-20 18:00:00,1,1,0.0,243.0,11.095,-135.793,14092.7,151.6,0.1,607.1,20.5,14.9,AB5SS-143.d85,85,26551.18957596181,526.0,AB5SS-143,16.562,-117.375,14240.0,27.3,8.6,272.0,18.0,0.0,,,,,,2078.140895370901,243.0,0.0782692198941004,243.0
2025-03-20 19:00:00,1,1,1.0,244.0,11.585,-135.109,14086.2,151.8,0.1,625.1,20.9,15.3,AB5SS-143.d85,85,26643.54589653789,532.0,AB5SS-143,16.562,-116.542,14240.0,24.7,8.6,270.0,21.0,0.0,,,,,,2076.422001757977,244.0,0.077933395570587,244.0
2025-03-20 20:00:00,1,1,2.0,245.0,12.098,-134.407,14086.3,151.8,0.1,629.6,21.6,16.5,AB5SS-143.d85,85,26738.889801577687,538.0,AB5SS-143,16.646,-115.708,14180.0,25.0,8.6,265.0,21.0,-0.0,,,,,,2075.5253063909004,245.0,0.0776219701637888,245.0
2025-03-20 21:00:00,1,1,3.0,246.0,12.634,-133.68,14091.9,151.7,0.1,643.2,22.3,16.6,AB5SS-143.d85,85,26837.820842608613,544.0,AB5SS-143,16.812,-114.958,14240.0,23.0,8.6,258.0,22.0,0.0,,,,,,2065.2437175433174,246.0,0.0769527350843801,246.0
2025-03-20 22:00:00,1,1,2.0,247.0,13.219,-132.91,14099.7,151.3,0.1,711.2,24.1,19.7,AB5SS-143.d85,85,26943.62846515664,550.0,AB5SS-143,17.104,-114.208,14240.0,24.4,8.6,246.0,21.0,0.0,,,,,,2052.0822648529675,247.0,0.0761620606336191,247.0
2025-03-20 23:00:00,1,1,1.0,248.0,13.927,-132.069,14097.5,151.0,0.0,602.1,26.7,24.3,AB5SS-143.d85,85,27063.882563193834,556.0,AB5SS-143,17.438,-113.542,14240.0,22.5,8.6,241.0,22.0,0.0,,,,,,2020.4740440033904,248.0,0.0746557349739309,248.0
2025-03-21 00:00:00,1,1,0.0,249.0,14.719,-131.13,14083.6,151.0,0.0,592.5,29.6,24.6,AB5SS-143.d85,85,27198.00992259528,562.0,AB5SS-143,17.771,-112.792,14060.0,25.1,8.6,243.0,20.0,-0.0,,,,,,1985.940206172944,249.0,0.0730178499024329,249.0
2025-03-21 01:00:00,1,1,1.0,250.0,15.514,-130.094,14067.8,151.2,0.1,931.2,32.3,24.8,AB5SS-143.d85,85,27340.07454586844,563.0,AB5SS-143,17.854,-112.625,14240.0,25.6,8.6,240.0,19.0,0.0,,,,,,1878.0400411548867,250.0,0.0686918405435983,250.0
2025-03-21 14:00:00,1,1,2.0,263.0,24.812,-112.125,13628.0,154.0,0.0,112.8,36.7,28.7,AB5SS-143.d85,85,29493.12809923896,564.0,AB5SS-143,26.729,-97.042,14120.0,44.2,8.5,250.0,11.0,0.0,,,,,,1524.376415320733,263.0,0.0516858167838788,263.0
2025-03-21 15:00:00,1,1,3.0,264.0,25.75,-110.776,13792.4,157.0,0.0,100.1,38.7,28.7,AB5SS-143.d85,85,29664.22686220304,568.0,AB5SS-143,27.188,-95.875,14120.0,51.0,8.5,247.0,10.0,0.0,,,,,,1490.9268387378538,264.0,0.0502600942766363,264.0
2025-03-21 16:00:00,1,1,2.0,265.0,26.668,-109.372,13080.1,158.5,0.0,131.6,39.6,26.6,AB5SS-143.d85,85,29837.540359189035,574.0,AB5SS-143,27.812,-93.958,14060.0,56.0,8.5,250.0,9.0,-0.0,,,,,,1528.165531836534,265.0,0.0512162032607324,265.0
2025-03-21 17:00:00,1,1,1.0,266.0,27.483,-107.958,11753.1,151.6,0.0,312.0,37.4,24.3,AB5SS-143.d85,85,30004.308020338885,580.0,AB5SS-143,28.396,-91.958,14060.0,57.5,8.4,252.0,8.0,0.0,,,,,,1573.8689541763133,266.0,0.0524547659325934,266.0
2025-03-21 18:00:00,1,1,0.0,267.0,28.221,-106.452,12442.8,156.1,0.0,16.1,43.1,19.5,AB5SS-143.d85,85,30173.58665518295,586.0,AB5SS-143,28.812,-89.875,14000.0,58.0,8.4,257.0,8.0,-0.0,,,,,,1619.6757038183457,267.0,0.0536785938750881,267.0
2025-03-21 19:00:00,1,1,1.0,268.0,28.84,-104.883,12543.0,154.0,0.0,159.7,42.2,20.0,AB5SS-143.d85,85,30341.60751299545,592.0,AB5SS-143,29.229,-87.792,13900.0,57.8,8.4,257.0,8.0,-0.0,,,,,,1660.6972576510886,268.0,0.0547333313483738,268.0
2025-03-21 20:00:00,1,1,2.0,269.0,29.435,-103.26,12809.7,155.1,0.0,134.7,44.2,16.6,AB5SS-143.d85,85,30512.55833704578,598.0,AB5SS-143,29.479,-85.708,13900.0,56.6,8.4,262.0,9.0,0.0,,,,,,1697.777146896084,269.0,0.0556419139995477,269.0
2025-03-21 21:00:00,1,1,3.0,270.0,29.894,-101.607,13207.2,157.5,0.0,351.6,44.5,13.1,AB5SS-143.d85,85,30680.22834175512,604.0,AB5SS-143,29.562,-83.625,13960.0,56.2,8.4,267.0,9.0,0.0,,,,,,1734.9736912867468,270.0,0.0565502209423091,270.0
2025-03-21 22:00:00,1,1,2.0,271.0,30.277,-99.914,13259.9,157.0,0.0,342.0,46.9,9.8,AB5SS-143.d85,85,30848.59277839531,610.0,AB5SS-143,29.646,-81.625,13960.0,53.9,8.4,267.0,9.0,0.0,,,,,,1761.3710551419565,271.0,0.0570972902328149,271.0
2025-03-21 23:00:00,1,1,1.0,272.0,30.512,-98.143,13595.6,157.7,0.0,204.9,47.4,4.9,AB5SS-143.d85,85,31020.45012630112,610.0,AB5SS-143,29.646,-81.625,13960.0,53.9,8.4,267.0,9.0,0.0,,,,,,1590.8722257068364,272.0,0.0512846273741847,272.0
2025-03-22 11:00:00,1,1,1.0,284.0,26.39,-76.908,13838.4,156.1,0.2,1377.2,43.5,-12.3,AB5SS-143.d85,85,33157.120968929514,611.0,AB5SS-143,33.396,-56.875,13840.0,53.8,8.4,253.0,9.0,0.0,,,,,,2077.897087654096,284.0,0.062668199980367,284.0
2025-03-22 12:00:00,1,1,0.0,285.0,26.044,-75.307,13862.8,155.5,0.9,1186.4,45.2,-9.4,AB5SS-143.d85,85,33321.39765801428,613.0,AB5SS-143,33.521,-56.375,13840.0,45.0,8.4,253.0,11.0,0.0,,,,,,2003.128081470128,285.0,0.0601153679695169,285.0
2025-03-22 13:00:00,1,1,1.0,286.0,25.714,-73.698,13873.5,155.4,0.4,1078.8,44.1,-10.6,AB5SS-143.d85,85,33486.496577751175,619.0,AB5SS-143,33.812,-54.792,13780.0,41.8,8.4,257.0,11.0,-0.0,,,,,,2030.4422500004728,286.0,0.0606346574741271,286.0
2025-03-22 14:00:00,1,1,2.0,287.0,25.389,-72.133,13887.9,155.3,0.2,1040.9,43.0,-9.9,AB5SS-143.d85,85,33647.60137078921,625.0,AB5SS-143,34.146,-53.458,13780.0,36.1,8.4,252.0,13.0,0.0,,,,,,2043.931939952067,287.0,0.0607452494883181,287.0
2025-03-22 15:00:00,1,1,3.0,288.0,25.07,-70.624,13909.0,155.0,0.0,1149.1,41.3,-9.9,AB5SS-143.d85,85,33803.47679703143,631.0,AB5SS-143,34.562,-52.208,13600.0,34.6,8.4,248.0,14.0,-0.1,,,,,,2061.4332572075064,288.0,0.0609828766900255,288.0
2025-03-22 16:00:00,1,1,2.0,289.0,24.817,-69.257,13938.4,154.5,0.0,976.9,35.6,-4.8,AB5SS-143.d85,85,33944.143079104426,637.0,AB5SS-143,35.062,-51.042,13780.0,33.5,8.4,242.0,14.0,0.1,,,,,,2086.9363960647806,289.0,0.061481487136126,289.0
2025-03-22 17:00:00,1,1,1.0,290.0,24.747,-68.037,13952.6,154.2,0.2,1030.9,33.5,0.2,AB5SS-143.d85,85,34067.5533399569,642.0,AB5SS-143,35.438,-49.958,13780.0,30.4,7.5,247.0,14.0,-0.0,,,,,,2101.066356622816,290.0,0.0616735324564248,290.0
2025-03-22 18:00:00,1,1,0.0,291.0,24.764,-66.848,13953.2,154.2,0.1,945.2,33.2,0.7,AB5SS-143.d85,85,34187.62883408578,648.0,AB5SS-143,35.771,-48.875,13780.0,29.2,8.3,250.0,16.0,0.0,,,,,,2110.089774360923,291.0,0.061720857699763,291.0
2025-03-22 19:00:00,1,1,1.0,292.0,24.804,-65.676,13950.9,154.3,0.1,887.5,32.7,1.7,AB5SS-143.d85,85,34306.029272869986,654.0,AB5SS-143,36.188,-47.958,13780.0,26.7,8.3,240.0,18.0,0.0,,,,,,2111.6040981556234,292.0,0.0615519820542311,292.0
2025-03-22 20:00:00,1,1,2.0,293.0,24.863,-64.524,13944.2,154.6,0.0,924.5,31.8,1.7,AB5SS-143.d85,85,34422.46562161361,658.0,AB5SS-143,36.479,-47.375,13780.0,26.3,8.3,241.0,18.0,0.0,,,,,,2081.849924426054,293.0,0.0604793958489387,293.0
2025-03-23 10:00:00,1,1,2.0,307.0,25.042,-49.449,13943.7,154.8,0.0,820.1,27.8,-0.7,AB5SS-143.d85,85,35941.9780720243,659.0,AB5SS-143,43.896,-36.625,13540.0,19.1,4.1,216.0,12.0,0.0,,,,,,2396.8913628288374,307.0,0.0666877977062279,307.0
