time,traj_num,met_grid,forecast_hour,traj_age,latitude_modeled,longitude_modeled,altitude_modeled,pressure,rainfall,mixdepth,uwind,vwind,pid,delay,L_km,index,balloon_callsign,latitude_observed,longitude_observed,altitude_observed,wind_speed,wind_speed_error,wind_direction,wind_direction_error,vertical_motion,tel_1,tel_2,tel_3,tel_4,tel_5,ahtd_km,hour_since_launch,rhtd,time_elapsed
2021-04-20 10:00:00,1,1,2.0,268.0,35.343,-85.65,12581.4,169.3,0.0,15.9,48.1,6.2,KN4TPG.d1754,1754,23853.21714761638,2181.0,KN4TPG,31.77067,-31.125,13540.0,11.5,8.4,150.0,38.0,0.0,,,,,,5004.407488180217,268.0,0.209800106090943,268.0
2021-04-20 11:00:00,1,1,1.0,269.0,35.532,-83.719,12459.6,170.0,0.0,44.5,49.1,5.3,KN4TPG.d1754,1754,24029.412671827777,2185.0,KN4TPG,31.5625,-30.95833,13540.0,9.4,7.0,155.0,37.0,0.0,,,,,,4851.473693253,269.0,0.2018973064181837,269.0
2021-04-20 12:00:00,1,1,0.0,270.0,35.695,-81.751,12316.3,168.3,0.0,66.6,49.6,4.8,KN4TPG.d1754,1754,24208.232601066586,2189.0,KN4TPG,31.39567,-30.625,13540.0,9.3,5.1,300.0,29.0,0.0,,,,,,4709.1951193020495,270.0,0.1945286629100948,270.0
2021-04-20 13:00:00,1,1,1.0,271.0,35.859,-79.788,12724.3,169.8,0.0,322.8,48.5,5.2,KN4TPG.d1754,1754,24386.252690003334,2193.0,KN4TPG,31.3125,-30.375,13540.0,9.9,6.7,228.0,34.0,0.0,,,,,,4556.896602579294,271.0,0.1868633389683239,271.0
2021-04-20 14:00:00,1,1,2.0,272.0,36.01,-77.842,12892.1,169.8,0.0,589.1,48.9,4.1,KN4TPG.d1754,1754,24562.257067681297,2196.0,KN4TPG,31.22917,-30.125,13540.0,7.8,5.1,185.0,32.0,0.0,,,,,,4406.541428833823,272.0,0.1794029521265736,272.0
2021-04-20 15:00:00,1,1,3.0,273.0,36.147,-75.897,12973.3,169.8,0.0,226.1,48.5,4.4,KN4TPG.d1754,1754,24737.711742340893,2201.0,KN4TPG,31.1875,-29.70833,13540.0,12.3,7.6,276.0,32.0,0.0,,,,,,4269.960229720827,273.0,0.1726093453669117,273.0
2021-04-20 16:00:00,1,1,2.0,274.0,36.284,-73.953,12981.4,169.7,0.0,357.7,48.3,3.8,KN4TPG.d1754,1754,24912.773153412578,2206.0,KN4TPG,31.14567,-29.2915,13540.0,12.3,7.6,276.0,32.0,-0.0,,,,,,4133.729837287574,274.0,0.1659281289895794,274.0
2021-04-20 17:00:00,1,1,1.0,275.0,36.384,-72.017,12988.5,169.8,0.0,823.1,47.8,2.1,KN4TPG.d1754,1754,25086.54557191159,2211.0,KN4TPG,31.0625,-28.875,13600.0,12.5,7.6,222.0,32.0,0.0,,,,,,4000.38823969786,275.0,0.1594634952122278,275.0
2021-04-20 18:00:00,1,1,0.0,276.0,36.441,-70.087,12989.5,169.8,0.0,1036.2,48.3,1.6,KN4TPG.d1754,1754,25259.36635660888,2217.0,KN4TPG,30.9375,-28.375,13600.0,14.3,8.4,285.0,31.0,0.0,,,,,,3877.1538139262016,276.0,0.1534937084006377,276.0
2021-04-20 19:00:00,1,1,1.0,277.0,36.484,-68.17,12990.7,170.1,0.0,1136.9,47.3,0.4,KN4TPG.d1754,1754,25430.863807034817,2221.0,KN4TPG,30.85417,-27.95833,13600.0,16.3,8.4,283.0,29.0,0.0,,,,,,3746.171243891135,277.0,0.1473080612721794,277.0
2021-04-21 09:00:00,1,1,3.0,291.0,37.43,-44.527,12746.6,176.9,0.7,1316.1,35.5,7.6,KN4TPG.d1754,1754,27549.831212443863,2222.0,KN4TPG,24.97917,-22.0415,13600.0,3.8,4.2,0.0,48.0,0.0,,,,,,2536.9689929023075,291.0,0.0920865530296387,291.0
2021-04-21 10:00:00,1,1,2.0,292.0,37.7,-43.062,12741.7,177.0,0.5,1181.5,36.1,9.2,KN4TPG.d1754,1754,27682.39905455958,2224.0,KN4TPG,24.89567,-21.875,13600.0,9.3,5.7,199.0,35.0,0.0,,,,,,2455.8552859261054,292.0,0.0887154065327152,292.0
2021-04-21 11:00:00,1,1,1.0,293.0,38.021,-41.596,12722.1,177.3,0.8,1144.4,35.0,10.5,KN4TPG.d1754,1754,27815.954282989747,2227.0,KN4TPG,24.85417,-21.625,13600.0,9.5,5.3,284.0,30.0,0.0,,,,,,2385.330112474254,293.0,0.085754027642077,293.0
2021-04-21 12:00:00,1,1,0.0,294.0,38.368,-40.191,12721.2,177.3,1.8,958.2,33.8,11.1,KN4TPG.d1754,1754,27944.65537949688,2230.0,KN4TPG,24.89567,-21.2915,13600.0,8.1,3.8,260.0,25.0,0.0,,,,,,2325.101445160997,294.0,0.0832037974197719,294.0
2021-04-21 13:00:00,1,1,1.0,295.0,38.73,-38.797,12714.9,177.2,0.4,1003.6,33.3,11.1,KN4TPG.d1754,1754,28072.388038286743,2234.0,KN4TPG,24.9375,-20.95833,13600.0,10.7,6.4,263.0,30.0,0.0,,,,,,2270.659102030712,295.0,0.0808858547742306,295.0
2021-04-21 14:00:00,1,1,2.0,296.0,39.093,-37.43,12705.4,177.2,1.2,932.9,32.6,11.4,KN4TPG.d1754,1754,28197.360683062347,2236.0,KN4TPG,25.14567,-20.0415,13600.0,14.0,8.5,270.0,31.0,0.1,,,,,,2247.66026364301,296.0,0.0797117251116747,296.0
2021-04-21 15:00:00,1,1,3.0,297.0,39.472,-36.102,12706.1,177.0,2.2,871.0,30.7,12.1,KN4TPG.d1754,1754,28319.17994525912,2237.0,KN4TPG,25.1875,-19.875,13600.0,21.5,8.5,262.0,24.0,0.1,,,,,,2194.6258612077786,297.0,0.077496095065252,297.0
2021-04-21 16:00:00,1,1,2.0,298.0,39.846,-34.827,12714.1,176.6,0.6,727.7,29.8,10.9,KN4TPG.d1754,1754,28435.978190906066,2243.0,KN4TPG,25.27067,-19.125,13600.0,21.5,8.5,263.0,23.0,0.0,,,,,,2182.2547447886823,298.0,0.0767427352116403,298.0
2021-04-21 17:00:00,1,1,1.0,299.0,40.187,-33.585,12705.1,176.7,1.2,687.5,28.8,10.5,KN4TPG.d1754,1754,28548.336482513103,2249.0,KN4TPG,25.3125,-18.2915,13600.0,23.5,8.5,267.0,22.0,0.0,,,,,,2179.85466561182,299.0,0.0763566264866977,299.0
2021-04-21 18:00:00,1,1,0.0,300.0,40.536,-32.389,12699.4,176.7,1.3,632.9,27.6,11.3,KN4TPG.d1754,1754,28656.846165889787,2255.0,KN4TPG,25.22917,-17.375,13600.0,26.1,8.5,277.0,19.0,0.0,,,,,,2198.353779336442,300.0,0.07671303976057,300.0
2021-04-22 08:00:00,1,1,2.0,314.0,43.945,-19.819,12670.2,175.8,0.6,765.7,13.7,5.9,KN4TPG.d1754,1754,29758.38144865704,2256.0,KN4TPG,22.9375,-5.5415,13600.0,16.2,8.5,241.0,28.0,0.0,,,,,,2676.3837282239065,314.0,0.0899371403260471,314.0
2021-04-22 09:00:00,1,1,3.0,315.0,44.134,-19.21,12669.0,175.8,0.4,760.7,13.4,5.8,KN4TPG.d1754,1754,29811.40361691961,2261.0,KN4TPG,23.0625,-4.70833,13600.0,26.9,8.5,258.0,18.0,0.0,,,,,,2691.3247450203303,315.0,0.0902783639309373,315.0
2021-04-22 10:00:00,1,1,2.0,316.0,44.328,-18.623,12671.9,175.7,0.0,658.1,12.6,6.2,KN4TPG.d1754,1754,29862.907782189763,2266.0,KN4TPG,23.3125,-3.70833,13600.0,29.4,7.7,255.0,15.0,0.0,,,,,,2702.8469567049938,316.0,0.0905084989184131,316.0
2021-04-22 11:00:00,1,1,1.0,317.0,44.537,-18.07,12676.4,175.7,0.0,605.3,11.8,6.7,KN4TPG.d1754,1754,29912.587529724624,2271.0,KN4TPG,23.5625,-2.625,13600.0,30.7,7.7,255.0,14.0,0.0,,,,,,2721.4600532076133,317.0,0.0909804292424804,317.0
2021-04-22 12:00:00,1,1,0.0,318.0,44.756,-17.544,12681.2,175.5,0.0,587.4,11.3,6.9,KN4TPG.d1754,1754,29960.80111908437,2275.0,KN4TPG,23.6875,-1.45833,13600.0,33.5,7.1,262.0,12.0,0.0,,,,,,2758.937220449724,318.0,0.0920848948425595,318.0
2021-04-22 13:00:00,1,1,1.0,319.0,44.98,-17.029,12687.0,175.3,0.0,573.7,11.3,6.9,KN4TPG.d1754,1754,30008.4203917782,2278.0,KN4TPG,23.8125,0.0415,13600.0,36.3,3.8,264.0,6.0,-0.0,,,,,,2814.183951379156,319.0,0.0937798096213752,319.0
2021-04-22 14:00:00,1,1,2.0,320.0,45.205,-16.514,12692.8,175.1,0.0,568.3,11.2,7.0,KN4TPG.d1754,1754,30055.962976648312,2282.0,KN4TPG,23.85417,1.125,13540.0,36.9,6.8,267.0,11.0,-0.0,,,,,,2857.775293648807,320.0,0.0950818077553904,320.0
2021-04-22 15:00:00,1,1,3.0,321.0,45.436,-15.997,12697.5,174.9,0.0,559.2,11.3,7.3,KN4TPG.d1754,1754,30103.855496908945,2288.0,KN4TPG,23.9375,2.375,13600.0,35.6,8.5,265.0,14.0,0.0,,,,,,2906.3839468645056,321.0,0.0965452397671432,321.0
2021-04-22 16:00:00,1,1,2.0,322.0,45.663,-15.48,12702.0,174.7,0.0,514.8,11.1,6.8,KN4TPG.d1754,1754,30151.37217919973,2294.0,KN4TPG,24.0625,3.70833,13540.0,38.0,8.5,264.0,13.0,-0.0,,,,,,2955.425252816787,322.0,0.0980195937767509,322.0
2021-04-22 17:00:00,1,1,1.0,323.0,45.877,-14.969,12707.9,174.5,0.0,482.7,10.9,6.4,KN4TPG.d1754,1754,30197.60128246723,2297.0,KN4TPG,24.0625,4.375,13480.0,37.7,8.5,268.0,13.0,-0.0,,,,,,2981.173759298149,323.0,0.0987222041715287,323.0
2021-04-23 06:00:00,1,1,0.0,336.0,47.573,-9.433,12779.0,172.8,0.0,346.9,7.1,3.2,KN4TPG.d1754,1754,30660.181476770773,2298.0,KN4TPG,25.8125,23.5415,13480.0,41.7,8.5,270.0,11.0,0.0,,,,,,3759.2689903188943,336.0,0.1226107873225423,336.0
2021-04-28 03:00:00,1,1,3.0,0.0,34.021,166.625,13180.0,169.3,0.1,1776.5,48.9,27.3,KN4TPG.d2438,2438,0.0,2435.0,KN4TPG,33.22917,165.29167,13240.0,48.0,8.4,239.0,10.0,0.0,,,,,,151.6315361692779,0.0,,0.0
2021-04-28 04:00:00,1,1,2.0,1.0,34.894,168.552,13152.6,169.6,0.0,1868.2,49.8,26.2,KN4TPG.d2438,2438,201.5832232415036,2439.0,KN4TPG,34.14567,166.95817,13240.0,51.8,6.3,237.0,7.0,-0.0,,,,,,168.06290781377777,1.0,0.8337147561750846,1.0
2021-04-28 05:00:00,1,1,1.0,2.0,35.729,170.539,13132.7,169.9,0.1,1755.1,50.1,25.4,KN4TPG.d2438,2438,404.37519799090353,2441.0,KN4TPG,35.1875,168.70817,13180.0,54.7,3.1,234.0,3.0,-0.0,,,,,,176.4126734511224,2.0,0.4362598753029626,2.0
2021-04-28 18:00:00,1,1,0.0,15.0,39.133,-163.511,13065.4,170.0,0.0,1095.0,43.6,-20.8,KN4TPG.d2438,2438,2776.284957575936,2442.0,KN4TPG,37.89567,-163.5415,13180.0,43.3,8.3,302.0,11.0,0.0,,,,,,137.61040418548578,15.0,0.0495663832381377,15.0
2021-04-28 19:00:00,1,1,1.0,16.0,38.433,-161.764,13072.8,169.9,0.0,1100.4,40.8,-22.9,KN4TPG.d2438,2438,2946.5422130391617,2443.0,KN4TPG,37.8125,-163.2915,13180.0,41.5,8.3,298.0,11.0,0.0,,,,,,150.3787804427599,16.0,0.0510356782866702,16.0
2021-04-28 20:00:00,1,1,2.0,17.0,37.651,-160.131,13086.4,169.8,0.1,1044.4,39.3,-25.1,KN4TPG.d2438,2438,3113.905217232869,2449.0,KN4TPG,37.10417,-161.95833,13240.0,39.4,8.3,304.0,12.0,0.0,,,,,,172.53080298421645,17.0,0.0554065685844907,17.0
2021-04-28 21:00:00,1,1,3.0,18.0,36.829,-158.573,13099.2,169.8,0.1,1132.1,37.2,-25.6,KN4TPG.d2438,2438,3279.3582533052927,2454.0,KN4TPG,36.35417,-160.625,13240.0,40.8,7.5,305.0,10.0,0.0,,,,,,190.65234741746093,18.0,0.0581370904582629,18.0
2021-04-28 22:00:00,1,1,2.0,19.0,35.953,-157.093,13133.0,169.3,0.0,1213.2,35.6,-28.1,KN4TPG.d2438,2438,3443.786324956337,2460.0,KN4TPG,35.64567,-159.45833,13240.0,36.8,8.3,308.0,13.0,0.0,,,,,,216.0360124845812,19.0,0.0627321186912838,19.0
2021-04-28 23:00:00,1,1,1.0,20.0,35.031,-155.71,13179.6,168.6,0.0,1208.1,33.7,-28.8,KN4TPG.d2438,2438,3605.610149572361,2466.0,KN4TPG,34.97917,-158.20833,13300.0,37.9,8.3,304.0,13.0,0.0,,,,,,227.6146460866709,20.0,0.0631279136247347,20.0
2021-04-29 00:00:00,1,1,0.0,21.0,34.076,-154.411,13222.4,168.0,0.0,1146.5,32.5,-29.8,KN4TPG.d2438,2438,3765.070391578742,2472.0,KN4TPG,34.35417,-157.125,13300.0,33.8,8.4,305.0,14.0,0.0,,,,,,251.45588852970388,21.0,0.0667865039368534,21.0
2021-04-29 01:00:00,1,1,1.0,22.0,33.118,-153.198,13243.9,167.8,0.0,1124.8,29.9,-29.5,KN4TPG.d2438,2438,3919.8887847627407,2478.0,KN4TPG,33.64567,-156.0415,13360.0,35.5,8.4,308.0,13.0,0.0,,,,,,270.4507175986444,22.0,0.0689944874584022,22.0
2021-04-29 02:00:00,1,1,2.0,23.0,32.148,-152.104,13269.6,167.5,0.0,1101.6,27.2,-30.9,KN4TPG.d2438,2438,4068.642789352784,2484.0,KN4TPG,32.89567,-154.95833,13360.0,36.4,8.4,310.0,13.0,0.0,,,,,,280.2210285468094,23.0,0.0688733425505229,23.0
2021-04-29 03:00:00,1,1,3.0,24.0,31.151,-151.125,13294.2,167.3,0.0,1052.1,24.4,-31.1,KN4TPG.d2438,2438,4213.132785820422,2490.0,KN4TPG,32.10417,-153.95833,13420.0,35.8,8.4,313.0,13.0,0.0,,,,,,288.424223594589,24.0,0.0684583748618842,24.0
2021-04-29 04:00:00,1,1,2.0,25.0,30.153,-150.261,13308.2,167.3,0.0,1053.4,21.4,-30.5,KN4TPG.d2438,2438,4351.499679449128,2491.0,KN4TPG,31.97917,-153.7915,13420.0,35.8,8.4,313.0,13.0,0.0,,,,,,392.7852817244673,25.0,0.0902643480773946,25.0
2021-04-29 18:00:00,1,1,0.0,39.0,17.461,-146.189,13536.0,164.6,0.0,729.5,1.2,-18.7,KN4TPG.d2438,2438,5840.450876691676,2492.0,KN4TPG,17.6875,-146.45833,13720.0,23.2,8.6,0.0,20.0,0.1,,,,,,38.07148095187478,39.0,0.0065185859372282,39.0
2021-04-29 19:00:00,1,1,1.0,40.0,16.895,-146.142,13544.3,164.5,0.0,768.8,1.4,-16.5,KN4TPG.d2438,2438,5903.584952680735,2495.0,KN4TPG,17.27067,-146.45833,13600.0,25.1,8.6,0.0,19.0,-0.0,,,,,,53.62287661006454,40.0,0.0090831040867321,40.0
2021-04-29 20:00:00,1,1,2.0,41.0,16.423,-146.063,13548.2,164.6,0.0,792.4,3.1,-12.7,KN4TPG.d2438,2438,5956.739390941888,2501.0,KN4TPG,16.5625,-146.375,13720.0,22.6,8.6,55.0,21.0,0.0,,,,,,36.704206917283145,41.0,0.0061617949868844,41.0
2021-04-29 21:00:00,1,1,3.0,42.0,16.061,-145.927,13548.5,164.7,0.0,798.0,4.8,-9.8,KN4TPG.d2438,2438,5999.530371408832,2504.0,KN4TPG,16.14567,-146.2915,13720.0,19.6,7.7,68.0,22.0,0.0,,,,,,40.0622328728986,42.0,0.0066775614744477,42.0
2021-04-29 22:00:00,1,1,2.0,43.0,15.749,-145.772,13548.3,164.6,0.0,799.9,4.4,-9.6,KN4TPG.d2438,2438,6037.979490346845,2505.0,KN4TPG,15.64567,-146.20833,13780.0,19.7,3.0,345.0,8.0,0.0,,,,,,48.10059986849401,43.0,0.0079663403867791,43.0
2021-04-29 23:00:00,1,1,1.0,44.0,15.443,-145.637,13548.2,164.6,0.0,799.7,3.7,-9.3,KN4TPG.d2438,2438,6074.949690810313,2506.0,KN4TPG,14.6875,-146.20833,13780.0,15.4,4.3,0.0,16.0,0.0,,,,,,104.02168539134924,44.0,0.0171230529774929,44.0
2021-04-30 00:00:00,1,1,0.0,45.0,15.156,-145.527,13546.4,164.7,0.0,808.3,2.9,-8.6,KN4TPG.d2438,2438,6108.97361478937,2507.0,KN4TPG,14.52067,-146.125,13780.0,16.3,4.3,167.0,15.0,0.0,,,,,,95.51061517437486,45.0,0.0156344782604971,45.0
2021-04-30 01:00:00,1,1,1.0,46.0,14.891,-145.452,13546.2,164.8,0.0,839.0,1.6,-8.1,KN4TPG.d2438,2438,6139.521277751619,2508.0,KN4TPG,13.85417,-146.125,13840.0,12.9,2.9,0.0,13.0,0.0,,,,,,136.18647985466907,46.0,0.0221819379221277,46.0
2021-04-30 02:00:00,1,1,2.0,47.0,14.635,-145.413,13550.4,164.8,0.0,876.9,0.7,-7.9,KN4TPG.d2438,2438,6168.294398194073,2512.0,KN4TPG,13.60417,-146.20833,13780.0,13.1,7.4,9.0,32.0,-0.0,,,,,,143.1566194257427,47.0,0.0232084609106296,47.0
2021-04-30 03:00:00,1,1,3.0,48.0,14.379,-145.406,13557.0,164.7,0.0,924.2,-0.2,-8.0,KN4TPG.d2438,2438,6196.770271590083,2515.0,KN4TPG,13.39567,-146.20833,13840.0,12.0,7.7,9.0,35.0,0.0,,,,,,139.485156861126,48.0,0.0225093315949784,48.0
2021-04-30 17:00:00,1,1,1.0,62.0,11.514,-147.196,13509.9,166.2,0.0,998.8,-2.6,-6.2,KN4TPG.d2438,2438,6574.356226892904,2516.0,KN4TPG,8.47917,-148.125,13660.0,15.3,8.6,270.0,29.0,0.0,,,,,,352.4548265369816,62.0,0.0536105459414015,62.0
2021-04-30 18:00:00,1,1,0.0,63.0,11.319,-147.267,13504.0,166.5,0.0,911.2,-1.8,-5.8,KN4TPG.d2438,2438,6597.3788102946,2516.0,KN4TPG,8.47917,-148.125,13660.0,15.3,8.6,270.0,29.0,0.0,,,,,,329.46142325745814,63.0,0.0499382304292371,63.0
2021-04-30 19:00:00,1,1,1.0,64.0,11.14,-147.316,13497.6,166.7,0.0,933.1,-1.2,-5.2,KN4TPG.d2438,2438,6617.987686439135,2520.0,KN4TPG,8.39567,-147.875,13720.0,9.8,6.5,209.0,33.0,0.0,,,,,,311.24194260650887,64.0,0.0470296950301482,64.0
2021-04-30 20:00:00,1,1,2.0,65.0,10.978,-147.345,13491.9,166.9,0.0,967.0,-0.6,-4.7,KN4TPG.d2438,2438,6636.27715796442,2523.0,KN4TPG,8.39567,-147.625,13660.0,6.8,3.8,270.0,29.0,-0.0,,,,,,288.7771959107584,65.0,0.0435149390293603,65.0
2021-04-30 21:00:00,1,1,3.0,66.0,10.829,-147.347,13487.4,167.0,0.0,997.3,0.4,-4.4,KN4TPG.d2438,2438,6652.8466411173285,2526.0,KN4TPG,8.39567,-147.375,13660.0,7.6,4.3,270.0,29.0,0.0,,,,,,270.59136105538965,66.0,0.0406730194835732,66.0
2021-04-30 22:00:00,1,1,2.0,67.0,10.689,-147.311,13482.1,167.0,0.0,921.8,1.8,-4.1,KN4TPG.d2438,2438,6668.902986483177,2530.0,KN4TPG,8.4375,-147.0415,13660.0,11.9,6.5,263.0,29.0,0.0,,,,,,252.0930967996616,67.0,0.0378012841558221,67.0
2021-04-30 23:00:00,1,1,1.0,68.0,10.564,-147.228,13474.5,167.0,0.1,854.3,3.2,-3.5,KN4TPG.d2438,2438,6685.500382691536,2534.0,KN4TPG,8.47917,-146.7915,13660.0,10.7,6.9,252.0,33.0,0.0,,,,,,236.71236345257148,68.0,0.0354068281957487,68.0
2021-05-01 00:00:00,1,1,0.0,69.0,10.461,-147.1,13465.1,167.1,0.1,783.0,4.6,-2.7,KN4TPG.d2438,2438,6703.58370160203,2537.0,KN4TPG,8.47917,-146.5415,13660.0,12.2,7.8,252.0,33.0,0.0,,,,,,228.72381539337272,69.0,0.0341196329567291,69.0
2021-05-01 01:00:00,1,1,1.0,70.0,10.39,-146.925,13456.9,167.4,0.1,754.8,6.1,-1.4,KN4TPG.d2438,2438,6724.286025329424,2538.0,KN4TPG,8.6875,-145.70833,13600.0,17.1,8.6,243.0,27.0,0.0,,,,,,231.59597346629235,70.0,0.0344417195511766,70.0
2021-05-01 02:00:00,1,1,2.0,71.0,10.37,-146.698,13453.4,167.6,0.1,746.9,7.7,0.4,KN4TPG.d2438,2438,6749.213585564859,2540.0,KN4TPG,8.72917,-145.5415,13600.0,16.5,8.6,252.0,28.0,0.0,,,,,,222.1925517732415,71.0,0.0329212505955455,71.0
2021-05-01 03:00:00,1,1,3.0,72.0,10.411,-146.422,13454.4,167.7,0.1,765.0,9.0,2.3,KN4TPG.d2438,2438,6779.742438806022,2542.0,KN4TPG,8.77067,-145.375,13600.0,16.4,8.6,254.0,28.0,0.0,,,,,,215.51119375265108,72.0,0.0317875193191859,72.0
2021-05-01 17:00:00,1,1,1.0,86.0,15.965,-141.16,13413.3,168.4,0.0,919.1,5.9,16.9,KN4TPG.d2438,2438,7647.215870063876,2543.0,KN4TPG,17.39567,-140.45833,13660.0,15.4,8.6,180.0,29.0,0.0,,,,,,175.7641354632135,86.0,0.0229840687708669,86.0
2021-05-01 18:00:00,1,1,0.0,87.0,16.514,-141.001,13418.0,168.4,0.1,907.6,3.5,16.9,KN4TPG.d2438,2438,7710.577921385273,2548.0,KN4TPG,17.72917,-140.375,13660.0,13.9,8.6,187.0,34.0,0.0,,,,,,150.60785627788866,87.0,0.0195326287878082,87.0
2021-05-01 19:00:00,1,1,1.0,88.0,17.043,-140.922,13421.6,168.3,0.1,881.2,1.3,15.8,KN4TPG.d2438,2438,7769.998254819579,2553.0,KN4TPG,18.02067,-140.375,13660.0,9.3,7.7,180.0,40.0,0.0,,,,,,123.2152062945426,88.0,0.0158578164696645,88.0
2021-05-01 20:00:00,1,1,2.0,89.0,17.529,-140.908,13416.1,168.4,0.1,859.8,-0.4,14.1,KN4TPG.d2438,2438,7824.05942745782,2558.0,KN4TPG,18.35417,-140.45833,13660.0,10.5,7.7,174.0,38.0,0.0,,,,,,103.35248211080632,89.0,0.0132095727376635,89.0
2021-05-01 21:00:00,1,1,3.0,90.0,17.989,-140.961,13409.8,168.5,0.0,825.7,-2.8,14.1,KN4TPG.d2438,2438,7875.516091844977,2564.0,KN4TPG,18.60417,-140.5415,13660.0,9.2,8.6,170.0,44.0,0.0,,,,,,81.48914896477265,90.0,0.0103471503345861,90.0
2021-05-01 22:00:00,1,1,2.0,91.0,18.405,-141.035,13403.8,168.6,0.1,867.5,-1.5,11.8,KN4TPG.d2438,2438,7922.42901139598,2570.0,KN4TPG,18.89567,-140.625,13600.0,10.5,8.6,170.0,41.0,-0.0,,,,,,69.58925483123875,91.0,0.0087838281329044,91.0
2021-05-01 23:00:00,1,1,1.0,92.0,18.748,-141.079,13398.8,168.6,0.0,884.5,-1.0,9.5,KN4TPG.d2438,2438,7960.849797432536,2574.0,KN4TPG,19.0625,-140.625,13540.0,7.0,7.7,180.0,48.0,-0.0,,,,,,59.19370205122713,92.0,0.0074356009166656,92.0
2021-05-02 00:00:00,1,1,0.0,93.0,19.016,-141.113,13394.6,168.5,0.0,886.8,-1.0,7.1,KN4TPG.d2438,2438,7990.8639693490595,2577.0,KN4TPG,19.1875,-140.70833,13600.0,4.0,3.3,159.0,41.0,0.0,,,,,,46.60022028080221,93.0,0.0058316873443909,93.0
2021-05-02 01:00:00,1,1,1.0,94.0,19.212,-141.136,13390.8,168.7,0.1,919.8,-0.3,5.1,KN4TPG.d2438,2438,8012.791732528547,2579.0,KN4TPG,19.27067,-140.7915,13600.0,5.3,4.3,159.0,41.0,0.0,,,,,,36.75046719881005,94.0,0.0045864747800218,94.0
2021-05-02 02:00:00,1,1,2.0,95.0,19.344,-141.14,13387.2,168.8,0.1,950.4,0.1,3.2,KN4TPG.d2438,2438,8027.475466138143,2584.0,KN4TPG,19.4375,-140.95833,13540.0,8.6,7.4,150.0,40.0,-0.0,,,,,,21.706719776721368,95.0,0.0027040530822281,95.0
2021-05-02 03:00:00,1,1,3.0,96.0,19.418,-141.129,13383.9,168.9,0.1,978.6,0.5,1.5,KN4TPG.d2438,2438,8035.7843950052675,2585.0,KN4TPG,19.4375,-141.0415,13540.0,9.6,7.6,140.0,39.0,-0.0,,,,,,9.428289219823908,96.0,0.0011732879774231,96.0
2021-05-02 16:00:00,1,1,2.0,109.0,19.716,-138.197,13344.4,170.2,0.0,1303.0,12.6,6.3,KN4TPG.d2438,2438,8355.032580984078,2586.0,KN4TPG,20.0625,-137.95833,13600.0,14.5,8.5,270.0,31.0,0.0,,,,,,45.90513378523996,109.0,0.0054943093686695,109.0
2021-05-02 17:00:00,1,1,1.0,110.0,19.936,-137.747,13348.5,170.2,0.0,1342.1,13.5,7.5,KN4TPG.d2438,2438,8408.081470735751,2586.0,KN4TPG,20.0625,-137.95833,13600.0,14.5,8.5,270.0,31.0,0.0,,,,,,26.18131627956097,110.0,0.0031138276158104,110.0
2021-05-02 18:00:00,1,1,0.0,111.0,20.196,-137.282,13357.3,170.1,0.0,1299.9,13.3,8.6,KN4TPG.d2438,2438,8464.602036504251,2591.0,KN4TPG,20.22917,-137.5415,13660.0,14.0,7.7,238.0,30.0,0.0,,,,,,27.328143571112275,111.0,0.0032285207802159,111.0
2021-05-02 19:00:00,1,1,1.0,112.0,20.484,-136.826,13365.6,169.8,0.0,1218.1,13.0,9.2,KN4TPG.d2438,2438,8521.924796550937,2597.0,KN4TPG,20.4375,-137.0415,13600.0,16.1,8.5,247.0,28.0,-0.0,,,,,,23.03847033958857,112.0,0.002703435067734,112.0
2021-05-02 20:00:00,1,1,2.0,113.0,20.792,-136.368,13370.2,169.7,0.0,1159.8,13.5,9.9,KN4TPG.d2438,2438,8580.613002866141,2603.0,KN4TPG,20.6875,-136.5415,13660.0,16.4,8.5,242.0,28.0,0.0,,,,,,21.46020481352387,113.0,0.0025010106861078,113.0
2021-05-02 21:00:00,1,1,3.0,114.0,21.136,-135.892,13373.2,169.5,0.0,1098.0,13.8,11.3,KN4TPG.d2438,2438,8643.11084144092,2609.0,KN4TPG,21.0625,-136.0415,13600.0,18.8,8.5,232.0,25.0,-0.0,,,,,,17.530806853431105,114.0,0.0020282982799869,114.0
2021-05-02 22:00:00,1,1,2.0,115.0,21.499,-135.415,13375.6,169.4,0.0,992.0,13.7,11.1,KN4TPG.d2438,2438,8706.91261147473,2615.0,KN4TPG,21.4375,-135.45833,13600.0,21.0,8.5,235.0,23.0,0.0,,,,,,8.177370137051511,115.0,0.0009391813725423,115.0
2021-05-02 23:00:00,1,1,1.0,116.0,21.858,-134.932,13375.4,169.2,0.0,913.7,14.0,11.1,KN4TPG.d2438,2438,8770.8216891968,2620.0,KN4TPG,21.8125,-134.95833,13660.0,18.6,7.7,232.0,22.0,0.0,,,,,,5.743100081791944,116.0,0.0006547961280373,116.0
2021-05-03 00:00:00,1,1,0.0,117.0,22.222,-134.444,13369.6,169.2,0.0,897.1,13.9,11.4,KN4TPG.d2438,2438,8835.382238623279,2626.0,KN4TPG,22.22917,-134.2915,13660.0,23.6,8.5,234.0,21.0,0.0,,,,,,15.717567315419224,117.0,0.0017789346166271,117.0
